;ID;Level;ISO1_3N;ISO1_3C;ISO1_2C;ISO2;ISO2_UID;FIPS;NUTS;AGS;IBGE;ZCTA;Longitude;Latitude;Population;Admin;Admin0;Admin1;Admin2;Admin3;NameID;Date;Cases;Cases_New;Type;Age;Sex;Source
2853;US41051;County;840;USA;US;OR;US-OR;41051;;NA;NA;NA;-122.42;45.55;812855;2;United States;Oregon;Multnomah;;Multnomah, Oregon, United States;29/12/2020;385;2;Deaths;Total;Total;JHU
2854;US41053;County;840;USA;US;OR;US-OR;41053;;NA;NA;NA;-123.41;44.9;86085;2;United States;Oregon;Polk;;Polk, Oregon, United States;29/12/2020;28;3;Deaths;Total;Total;JHU
2855;US41053;County;840;USA;US;OR;US-OR;41053;;NA;NA;NA;-123.41;44.9;86085;2;United States;Oregon;Polk;;Polk, Oregon, United States;29/12/2020;28;3;Deaths;Total;Total;NYT
2856;US41067;County;840;USA;US;OR;US-OR;41067;;NA;NA;NA;-123.1;45.56;601592;2;United States;Oregon;Washington;;Washington, Oregon, United States;29/12/2020;139;1;Deaths;Total;Total;JHU
2857;US42;State;840;USA;US;PA;US-PA;42;;NA;NA;NA;-77.21;40.59;12801989;1;United States;Pennsylvania;;;Pennsylvania, United States;29/12/2020;15353;267;Deaths;Total;Total;CTP
2858;US42;State;840;USA;US;PA;US-PA;42;;NA;NA;NA;-77.21;40.59;12801989;1;United States;Pennsylvania;;;Pennsylvania, United States;29/12/2020;15343;288;Deaths;Total;Total;JHU
2859;US42;State;840;USA;US;PA;US-PA;42;;NA;NA;NA;-77.21;40.59;12801989;1;United States;Pennsylvania;;;Pennsylvania, United States;29/12/2020;15389;275;Deaths;Total;Total;NYT
2860;US42001;County;840;USA;US;PA;US-PA;42001;;NA;NA;NA;-77.22;39.87;103009;2;United States;Pennsylvania;Adams;;Adams, Pennsylvania, United States;29/12/2020;77;3;Deaths;Total;Total;JHU
2861;US42001;County;840;USA;US;PA;US-PA;42001;;NA;NA;NA;-77.22;39.87;103009;2;United States;Pennsylvania;Adams;;Adams, Pennsylvania, United States;29/12/2020;77;3;Deaths;Total;Total;NYT
2862;US42003;County;840;USA;US;PA;US-PA;42003;;NA;NA;NA;-79.98;40.47;1216045;2;United States;Pennsylvania;Allegheny;;Allegheny, Pennsylvania, United States;29/12/2020;952;27;Deaths;Total;Total;JHU
2863;US42003;County;840;USA;US;PA;US-PA;42003;;NA;NA;NA;-79.98;40.47;1216045;2;United States;Pennsylvania;Allegheny;;Allegheny, Pennsylvania, United States;29/12/2020;952;27;Deaths;Total;Total;NYT
2864;US42005;County;840;USA;US;PA;US-PA;42005;;NA;NA;NA;-79.46;40.82;64735;2;United States;Pennsylvania;Armstrong;;Armstrong, Pennsylvania, United States;29/12/2020;67;2;Deaths;Total;Total;JHU
2865;US42005;County;840;USA;US;PA;US-PA;42005;;NA;NA;NA;-79.46;40.82;64735;2;United States;Pennsylvania;Armstrong;;Armstrong, Pennsylvania, United States;29/12/2020;67;2;Deaths;Total;Total;NYT
2866;US42007;County;840;USA;US;PA;US-PA;42007;;NA;NA;NA;-80.35;40.68;163929;2;United States;Pennsylvania;Beaver;;Beaver, Pennsylvania, United States;29/12/2020;242;4;Deaths;Total;Total;JHU
2867;US42007;County;840;USA;US;PA;US-PA;42007;;NA;NA;NA;-80.35;40.68;163929;2;United States;Pennsylvania;Beaver;;Beaver, Pennsylvania, United States;29/12/2020;242;4;Deaths;Total;Total;NYT
2868;US42009;County;840;USA;US;PA;US-PA;42009;;NA;NA;NA;-78.49;40.01;47888;2;United States;Pennsylvania;Bedford;;Bedford, Pennsylvania, United States;29/12/2020;91;1;Deaths;Total;Total;JHU
2869;US42009;County;840;USA;US;PA;US-PA;42009;;NA;NA;NA;-78.49;40.01;47888;2;United States;Pennsylvania;Bedford;;Bedford, Pennsylvania, United States;29/12/2020;91;1;Deaths;Total;Total;NYT
2870;US42011;County;840;USA;US;PA;US-PA;42011;;NA;NA;NA;-75.92;40.42;421164;2;United States;Pennsylvania;Berks;;Berks, Pennsylvania, United States;29/12/2020;546;6;Deaths;Total;Total;JHU
2871;US42011;County;840;USA;US;PA;US-PA;42011;;NA;NA;NA;-75.92;40.42;421164;2;United States;Pennsylvania;Berks;;Berks, Pennsylvania, United States;29/12/2020;546;6;Deaths;Total;Total;NYT
2872;US42013;County;840;USA;US;PA;US-PA;42013;;NA;NA;NA;-78.35;40.48;121829;2;United States;Pennsylvania;Blair;;Blair, Pennsylvania, United States;29/12/2020;173;5;Deaths;Total;Total;JHU
2873;US42013;County;840;USA;US;PA;US-PA;42013;;NA;NA;NA;-78.35;40.48;121829;2;United States;Pennsylvania;Blair;;Blair, Pennsylvania, United States;29/12/2020;173;5;Deaths;Total;Total;NYT
2874;US42015;County;840;USA;US;PA;US-PA;42015;;NA;NA;NA;-76.52;41.79;60323;2;United States;Pennsylvania;Bradford;;Bradford, Pennsylvania, United States;29/12/2020;53;1;Deaths;Total;Total;JHU
2875;US42015;County;840;USA;US;PA;US-PA;42015;;NA;NA;NA;-76.52;41.79;60323;2;United States;Pennsylvania;Bradford;;Bradford, Pennsylvania, United States;29/12/2020;53;1;Deaths;Total;Total;NYT
2876;US42017;County;840;USA;US;PA;US-PA;42017;;NA;NA;NA;-75.11;40.34;628270;2;United States;Pennsylvania;Bucks;;Bucks, Pennsylvania, United States;29/12/2020;889;13;Deaths;Total;Total;JHU
2877;US42017;County;840;USA;US;PA;US-PA;42017;;NA;NA;NA;-75.11;40.34;628270;2;United States;Pennsylvania;Bucks;;Bucks, Pennsylvania, United States;29/12/2020;889;13;Deaths;Total;Total;NYT
2878;US42019;County;840;USA;US;PA;US-PA;42019;;NA;NA;NA;-79.91;40.91;187853;2;United States;Pennsylvania;Butler;;Butler, Pennsylvania, United States;29/12/2020;179;5;Deaths;Total;Total;JHU
2879;US42019;County;840;USA;US;PA;US-PA;42019;;NA;NA;NA;-79.91;40.91;187853;2;United States;Pennsylvania;Butler;;Butler, Pennsylvania, United States;29/12/2020;179;5;Deaths;Total;Total;NYT
2880;US42021;County;840;USA;US;PA;US-PA;42021;;NA;NA;NA;-78.71;40.5;130192;2;United States;Pennsylvania;Cambria;;Cambria, Pennsylvania, United States;29/12/2020;231;8;Deaths;Total;Total;JHU
2881;US42021;County;840;USA;US;PA;US-PA;42021;;NA;NA;NA;-78.71;40.5;130192;2;United States;Pennsylvania;Cambria;;Cambria, Pennsylvania, United States;29/12/2020;231;8;Deaths;Total;Total;NYT
2882;US42027;County;840;USA;US;PA;US-PA;42027;;NA;NA;NA;-77.82;40.92;162385;2;United States;Pennsylvania;Centre;;Centre, Pennsylvania, United States;29/12/2020;135;3;Deaths;Total;Total;JHU
2883;US42027;County;840;USA;US;PA;US-PA;42027;;NA;NA;NA;-77.82;40.92;162385;2;United States;Pennsylvania;Centre;;Centre, Pennsylvania, United States;29/12/2020;135;3;Deaths;Total;Total;NYT
2884;US42029;County;840;USA;US;PA;US-PA;42029;;NA;NA;NA;-75.75;39.97;524989;2;United States;Pennsylvania;Chester;;Chester, Pennsylvania, United States;29/12/2020;493;10;Deaths;Total;Total;JHU
2885;US42029;County;840;USA;US;PA;US-PA;42029;;NA;NA;NA;-75.75;39.97;524989;2;United States;Pennsylvania;Chester;;Chester, Pennsylvania, United States;29/12/2020;499;8;Deaths;Total;Total;NYT
2886;US42031;County;840;USA;US;PA;US-PA;42031;;NA;NA;NA;-79.42;41.19;38438;2;United States;Pennsylvania;Clarion;;Clarion, Pennsylvania, United States;29/12/2020;40;1;Deaths;Total;Total;JHU
2887;US42031;County;840;USA;US;PA;US-PA;42031;;NA;NA;NA;-79.42;41.19;38438;2;United States;Pennsylvania;Clarion;;Clarion, Pennsylvania, United States;29/12/2020;40;1;Deaths;Total;Total;NYT
2888;US42033;County;840;USA;US;PA;US-PA;42033;;NA;NA;NA;-78.48;41;79255;2;United States;Pennsylvania;Clearfield;;Clearfield, Pennsylvania, United States;29/12/2020;44;2;Deaths;Total;Total;JHU
2889;US42033;County;840;USA;US;PA;US-PA;42033;;NA;NA;NA;-78.48;41;79255;2;United States;Pennsylvania;Clearfield;;Clearfield, Pennsylvania, United States;29/12/2020;44;2;Deaths;Total;Total;NYT
2890;US42037;County;840;USA;US;PA;US-PA;42037;;NA;NA;NA;-76.41;41.05;64964;2;United States;Pennsylvania;Columbia;;Columbia, Pennsylvania, United States;29/12/2020;68;2;Deaths;Total;Total;JHU
2891;US42037;County;840;USA;US;PA;US-PA;42037;;NA;NA;NA;-76.41;41.05;64964;2;United States;Pennsylvania;Columbia;;Columbia, Pennsylvania, United States;29/12/2020;68;2;Deaths;Total;Total;NYT
2892;US42039;County;840;USA;US;PA;US-PA;42039;;NA;NA;NA;-80.11;41.68;84629;2;United States;Pennsylvania;Crawford;;Crawford, Pennsylvania, United States;29/12/2020;74;2;Deaths;Total;Total;JHU
2893;US42039;County;840;USA;US;PA;US-PA;42039;;NA;NA;NA;-80.11;41.68;84629;2;United States;Pennsylvania;Crawford;;Crawford, Pennsylvania, United States;29/12/2020;74;2;Deaths;Total;Total;NYT
2894;US42041;County;840;USA;US;PA;US-PA;42041;;NA;NA;NA;-77.26;40.16;253370;2;United States;Pennsylvania;Cumberland;;Cumberland, Pennsylvania, United States;29/12/2020;285;1;Deaths;Total;Total;JHU
2895;US42041;County;840;USA;US;PA;US-PA;42041;;NA;NA;NA;-77.26;40.16;253370;2;United States;Pennsylvania;Cumberland;;Cumberland, Pennsylvania, United States;29/12/2020;285;1;Deaths;Total;Total;NYT
2896;US42043;County;840;USA;US;PA;US-PA;42043;;NA;NA;NA;-76.78;40.41;278299;2;United States;Pennsylvania;Dauphin;;Dauphin, Pennsylvania, United States;29/12/2020;308;9;Deaths;Total;Total;JHU
2897;US42043;County;840;USA;US;PA;US-PA;42043;;NA;NA;NA;-76.78;40.41;278299;2;United States;Pennsylvania;Dauphin;;Dauphin, Pennsylvania, United States;29/12/2020;308;9;Deaths;Total;Total;NYT
2898;US42045;County;840;USA;US;PA;US-PA;42045;;NA;NA;NA;-75.4;39.92;566747;2;United States;Pennsylvania;Delaware;;Delaware, Pennsylvania, United States;29/12/2020;935;9;Deaths;Total;Total;JHU
2899;US42045;County;840;USA;US;PA;US-PA;42045;;NA;NA;NA;-75.4;39.92;566747;2;United States;Pennsylvania;Delaware;;Delaware, Pennsylvania, United States;29/12/2020;973;17;Deaths;Total;Total;NYT
2900;US42047;County;840;USA;US;PA;US-PA;42047;;NA;NA;NA;-78.65;41.43;29910;2;United States;Pennsylvania;Elk;;Elk, Pennsylvania, United States;29/12/2020;15;1;Deaths;Total;Total;JHU
2901;US42047;County;840;USA;US;PA;US-PA;42047;;NA;NA;NA;-78.65;41.43;29910;2;United States;Pennsylvania;Elk;;Elk, Pennsylvania, United States;29/12/2020;15;1;Deaths;Total;Total;NYT
2902;US42049;County;840;USA;US;PA;US-PA;42049;;NA;NA;NA;-80.03;41.99;269728;2;United States;Pennsylvania;Erie;;Erie, Pennsylvania, United States;29/12/2020;199;4;Deaths;Total;Total;JHU
2903;US42049;County;840;USA;US;PA;US-PA;42049;;NA;NA;NA;-80.03;41.99;269728;2;United States;Pennsylvania;Erie;;Erie, Pennsylvania, United States;29/12/2020;199;4;Deaths;Total;Total;NYT
2904;US42051;County;840;USA;US;PA;US-PA;42051;;NA;NA;NA;-79.64;39.92;129274;2;United States;Pennsylvania;Fayette;;Fayette, Pennsylvania, United States;29/12/2020;97;6;Deaths;Total;Total;JHU
2905;US42051;County;840;USA;US;PA;US-PA;42051;;NA;NA;NA;-79.64;39.92;129274;2;United States;Pennsylvania;Fayette;;Fayette, Pennsylvania, United States;29/12/2020;97;6;Deaths;Total;Total;NYT
2906;US42055;County;840;USA;US;PA;US-PA;42055;;NA;NA;NA;-77.72;39.93;155027;2;United States;Pennsylvania;Franklin;;Franklin, Pennsylvania, United States;29/12/2020;215;4;Deaths;Total;Total;JHU
2907;US42055;County;840;USA;US;PA;US-PA;42055;;NA;NA;NA;-77.72;39.93;155027;2;United States;Pennsylvania;Franklin;;Franklin, Pennsylvania, United States;29/12/2020;215;4;Deaths;Total;Total;NYT
2908;US42057;County;840;USA;US;PA;US-PA;42057;;NA;NA;NA;-78.11;39.93;14530;2;United States;Pennsylvania;Fulton;;Fulton, Pennsylvania, United States;29/12/2020;9;1;Deaths;Total;Total;JHU
2909;US42057;County;840;USA;US;PA;US-PA;42057;;NA;NA;NA;-78.11;39.93;14530;2;United States;Pennsylvania;Fulton;;Fulton, Pennsylvania, United States;29/12/2020;9;1;Deaths;Total;Total;NYT
2910;US42061;County;840;USA;US;PA;US-PA;42061;;NA;NA;NA;-77.98;40.42;45144;2;United States;Pennsylvania;Huntingdon;;Huntingdon, Pennsylvania, United States;29/12/2020;83;2;Deaths;Total;Total;JHU
2911;US42061;County;840;USA;US;PA;US-PA;42061;;NA;NA;NA;-77.98;40.42;45144;2;United States;Pennsylvania;Huntingdon;;Huntingdon, Pennsylvania, United States;29/12/2020;83;2;Deaths;Total;Total;NYT
2912;US42063;County;840;USA;US;PA;US-PA;42063;;NA;NA;NA;-79.09;40.65;84073;2;United States;Pennsylvania;Indiana;;Indiana, Pennsylvania, United States;29/12/2020;111;4;Deaths;Total;Total;JHU
2913;US42063;County;840;USA;US;PA;US-PA;42063;;NA;NA;NA;-79.09;40.65;84073;2;United States;Pennsylvania;Indiana;;Indiana, Pennsylvania, United States;29/12/2020;111;4;Deaths;Total;Total;NYT
2914;US42065;County;840;USA;US;PA;US-PA;42065;;NA;NA;NA;-79;41.13;43425;2;United States;Pennsylvania;Jefferson;;Jefferson, Pennsylvania, United States;29/12/2020;40;4;Deaths;Total;Total;JHU
2915;US42065;County;840;USA;US;PA;US-PA;42065;;NA;NA;NA;-79;41.13;43425;2;United States;Pennsylvania;Jefferson;;Jefferson, Pennsylvania, United States;29/12/2020;40;4;Deaths;Total;Total;NYT
2916;US42067;County;840;USA;US;PA;US-PA;42067;;NA;NA;NA;-77.4;40.53;24763;2;United States;Pennsylvania;Juniata;;Juniata, Pennsylvania, United States;29/12/2020;44;3;Deaths;Total;Total;JHU
2917;US42067;County;840;USA;US;PA;US-PA;42067;;NA;NA;NA;-77.4;40.53;24763;2;United States;Pennsylvania;Juniata;;Juniata, Pennsylvania, United States;29/12/2020;44;3;Deaths;Total;Total;NYT
2918;US42069;County;840;USA;US;PA;US-PA;42069;;NA;NA;NA;-75.6;41.44;209674;2;United States;Pennsylvania;Lackawanna;;Lackawanna, Pennsylvania, United States;29/12/2020;264;2;Deaths;Total;Total;JHU
2919;US42069;County;840;USA;US;PA;US-PA;42069;;NA;NA;NA;-75.6;41.44;209674;2;United States;Pennsylvania;Lackawanna;;Lackawanna, Pennsylvania, United States;29/12/2020;264;2;Deaths;Total;Total;NYT
2920;US42071;County;840;USA;US;PA;US-PA;42071;;NA;NA;NA;-76.25;40.04;545724;2;United States;Pennsylvania;Lancaster;;Lancaster, Pennsylvania, United States;29/12/2020;712;11;Deaths;Total;Total;JHU
2921;US42071;County;840;USA;US;PA;US-PA;42071;;NA;NA;NA;-76.25;40.04;545724;2;United States;Pennsylvania;Lancaster;;Lancaster, Pennsylvania, United States;29/12/2020;712;11;Deaths;Total;Total;NYT
2922;US42075;County;840;USA;US;PA;US-PA;42075;;NA;NA;NA;-76.46;40.37;141793;2;United States;Pennsylvania;Lebanon;;Lebanon, Pennsylvania, United States;29/12/2020;148;1;Deaths;Total;Total;JHU
2923;US42075;County;840;USA;US;PA;US-PA;42075;;NA;NA;NA;-76.46;40.37;141793;2;United States;Pennsylvania;Lebanon;;Lebanon, Pennsylvania, United States;29/12/2020;148;1;Deaths;Total;Total;NYT
2924;US42077;County;840;USA;US;PA;US-PA;42077;;NA;NA;NA;-75.59;40.62;369318;2;United States;Pennsylvania;Lehigh;;Lehigh, Pennsylvania, United States;29/12/2020;489;8;Deaths;Total;Total;JHU
2925;US42077;County;840;USA;US;PA;US-PA;42077;;NA;NA;NA;-75.59;40.62;369318;2;United States;Pennsylvania;Lehigh;;Lehigh, Pennsylvania, United States;29/12/2020;489;8;Deaths;Total;Total;NYT
2926;US42079;County;840;USA;US;PA;US-PA;42079;;NA;NA;NA;-75.98;41.18;317417;2;United States;Pennsylvania;Luzerne;;Luzerne, Pennsylvania, United States;29/12/2020;446;7;Deaths;Total;Total;JHU
2927;US42079;County;840;USA;US;PA;US-PA;42079;;NA;NA;NA;-75.98;41.18;317417;2;United States;Pennsylvania;Luzerne;;Luzerne, Pennsylvania, United States;29/12/2020;446;7;Deaths;Total;Total;NYT
2928;US42081;County;840;USA;US;PA;US-PA;42081;;NA;NA;NA;-77.07;41.34;113299;2;United States;Pennsylvania;Lycoming;;Lycoming, Pennsylvania, United States;29/12/2020;116;3;Deaths;Total;Total;JHU
2929;US42081;County;840;USA;US;PA;US-PA;42081;;NA;NA;NA;-77.07;41.34;113299;2;United States;Pennsylvania;Lycoming;;Lycoming, Pennsylvania, United States;29/12/2020;116;3;Deaths;Total;Total;NYT
2930;US42083;County;840;USA;US;PA;US-PA;42083;;NA;NA;NA;-78.56;41.81;40625;2;United States;Pennsylvania;McKean;;McKean, Pennsylvania, United States;29/12/2020;18;1;Deaths;Total;Total;JHU
2931;US42083;County;840;USA;US;PA;US-PA;42083;;NA;NA;NA;-78.56;41.81;40625;2;United States;Pennsylvania;McKean;;McKean, Pennsylvania, United States;29/12/2020;18;1;Deaths;Total;Total;NYT
2932;US42085;County;840;USA;US;PA;US-PA;42085;;NA;NA;NA;-80.26;41.3;109424;2;United States;Pennsylvania;Mercer;;Mercer, Pennsylvania, United States;29/12/2020;129;2;Deaths;Total;Total;JHU
2933;US42085;County;840;USA;US;PA;US-PA;42085;;NA;NA;NA;-80.26;41.3;109424;2;United States;Pennsylvania;Mercer;;Mercer, Pennsylvania, United States;29/12/2020;129;2;Deaths;Total;Total;NYT
2934;US42089;County;840;USA;US;PA;US-PA;42089;;NA;NA;NA;-75.34;41.06;170271;2;United States;Pennsylvania;Monroe;;Monroe, Pennsylvania, United States;29/12/2020;195;2;Deaths;Total;Total;JHU
2935;US42089;County;840;USA;US;PA;US-PA;42089;;NA;NA;NA;-75.34;41.06;170271;2;United States;Pennsylvania;Monroe;;Monroe, Pennsylvania, United States;29/12/2020;195;2;Deaths;Total;Total;NYT
2936;US42091;County;840;USA;US;PA;US-PA;42091;;NA;NA;NA;-75.37;40.21;830915;2;United States;Pennsylvania;Montgomery;;Montgomery, Pennsylvania, United States;29/12/2020;1124;16;Deaths;Total;Total;JHU
2937;US42091;County;840;USA;US;PA;US-PA;42091;;NA;NA;NA;-75.37;40.21;830915;2;United States;Pennsylvania;Montgomery;;Montgomery, Pennsylvania, United States;29/12/2020;1124;16;Deaths;Total;Total;NYT
2938;US42093;County;840;USA;US;PA;US-PA;42093;;NA;NA;NA;-76.66;41.03;18230;2;United States;Pennsylvania;Montour;;Montour, Pennsylvania, United States;29/12/2020;24;1;Deaths;Total;Total;JHU
2939;US42093;County;840;USA;US;PA;US-PA;42093;;NA;NA;NA;-76.66;41.03;18230;2;United States;Pennsylvania;Montour;;Montour, Pennsylvania, United States;29/12/2020;24;1;Deaths;Total;Total;NYT
2940;US42095;County;840;USA;US;PA;US-PA;42095;;NA;NA;NA;-75.3;40.75;305285;2;United States;Pennsylvania;Northampton;;Northampton, Pennsylvania, United States;29/12/2020;416;5;Deaths;Total;Total;JHU
2941;US42095;County;840;USA;US;PA;US-PA;42095;;NA;NA;NA;-75.3;40.75;305285;2;United States;Pennsylvania;Northampton;;Northampton, Pennsylvania, United States;29/12/2020;416;5;Deaths;Total;Total;NYT
2942;US42097;County;840;USA;US;PA;US-PA;42097;;NA;NA;NA;-76.71;40.85;90843;2;United States;Pennsylvania;Northumberland;;Northumberland, Pennsylvania, United States;29/12/2020;210;3;Deaths;Total;Total;JHU
2943;US42097;County;840;USA;US;PA;US-PA;42097;;NA;NA;NA;-76.71;40.85;90843;2;United States;Pennsylvania;Northumberland;;Northumberland, Pennsylvania, United States;29/12/2020;210;3;Deaths;Total;Total;NYT
2944;US42099;County;840;USA;US;PA;US-PA;42099;;NA;NA;NA;-77.26;40.4;46272;2;United States;Pennsylvania;Perry;;Perry, Pennsylvania, United States;29/12/2020;31;3;Deaths;Total;Total;JHU
2945;US42099;County;840;USA;US;PA;US-PA;42099;;NA;NA;NA;-77.26;40.4;46272;2;United States;Pennsylvania;Perry;;Perry, Pennsylvania, United States;29/12/2020;31;3;Deaths;Total;Total;NYT
2946;US42101;County;840;USA;US;PA;US-PA;42101;;NA;NA;NA;-75.14;40;1584064;2;United States;Pennsylvania;Philadelphia;;Philadelphia, Pennsylvania, United States;29/12/2020;2407;38;Deaths;Total;Total;JHU
2947;US42101;County;840;USA;US;PA;US-PA;42101;;NA;NA;NA;-75.14;40;1584064;2;United States;Pennsylvania;Philadelphia;;Philadelphia, Pennsylvania, United States;29/12/2020;2409;19;Deaths;Total;Total;NYT
2948;US42103;County;840;USA;US;PA;US-PA;42103;;NA;NA;NA;-75.03;41.33;55809;2;United States;Pennsylvania;Pike;;Pike, Pennsylvania, United States;29/12/2020;33;1;Deaths;Total;Total;JHU
2949;US42103;County;840;USA;US;PA;US-PA;42103;;NA;NA;NA;-75.03;41.33;55809;2;United States;Pennsylvania;Pike;;Pike, Pennsylvania, United States;29/12/2020;33;1;Deaths;Total;Total;NYT
2950;US42107;County;840;USA;US;PA;US-PA;42107;;NA;NA;NA;-76.22;40.7;141359;2;United States;Pennsylvania;Schuylkill;;Schuylkill, Pennsylvania, United States;29/12/2020;240;4;Deaths;Total;Total;JHU
2951;US42107;County;840;USA;US;PA;US-PA;42107;;NA;NA;NA;-76.22;40.7;141359;2;United States;Pennsylvania;Schuylkill;;Schuylkill, Pennsylvania, United States;29/12/2020;240;4;Deaths;Total;Total;NYT
2952;US42109;County;840;USA;US;PA;US-PA;42109;;NA;NA;NA;-77.07;40.77;40372;2;United States;Pennsylvania;Snyder;;Snyder, Pennsylvania, United States;29/12/2020;42;1;Deaths;Total;Total;JHU
2953;US42109;County;840;USA;US;PA;US-PA;42109;;NA;NA;NA;-77.07;40.77;40372;2;United States;Pennsylvania;Snyder;;Snyder, Pennsylvania, United States;29/12/2020;42;1;Deaths;Total;Total;NYT
2954;US42111;County;840;USA;US;PA;US-PA;42111;;NA;NA;NA;-79.03;39.97;73447;2;United States;Pennsylvania;Somerset;;Somerset, Pennsylvania, United States;29/12/2020;73;3;Deaths;Total;Total;JHU
2955;US42111;County;840;USA;US;PA;US-PA;42111;;NA;NA;NA;-79.03;39.97;73447;2;United States;Pennsylvania;Somerset;;Somerset, Pennsylvania, United States;29/12/2020;73;3;Deaths;Total;Total;NYT
2956;US42117;County;840;USA;US;PA;US-PA;42117;;NA;NA;NA;-77.25;41.77;40591;2;United States;Pennsylvania;Tioga;;Tioga, Pennsylvania, United States;29/12/2020;54;4;Deaths;Total;Total;JHU
2957;US42117;County;840;USA;US;PA;US-PA;42117;;NA;NA;NA;-77.25;41.77;40591;2;United States;Pennsylvania;Tioga;;Tioga, Pennsylvania, United States;29/12/2020;54;4;Deaths;Total;Total;NYT
2958;US42119;County;840;USA;US;PA;US-PA;42119;;NA;NA;NA;-77.06;40.96;44923;2;United States;Pennsylvania;Union;;Union, Pennsylvania, United States;29/12/2020;39;5;Deaths;Total;Total;JHU
2959;US42119;County;840;USA;US;PA;US-PA;42119;;NA;NA;NA;-77.06;40.96;44923;2;United States;Pennsylvania;Union;;Union, Pennsylvania, United States;29/12/2020;39;5;Deaths;Total;Total;NYT
2960;US42121;County;840;USA;US;PA;US-PA;42121;;NA;NA;NA;-79.76;41.4;50668;2;United States;Pennsylvania;Venango;;Venango, Pennsylvania, United States;29/12/2020;43;1;Deaths;Total;Total;JHU
2961;US42121;County;840;USA;US;PA;US-PA;42121;;NA;NA;NA;-79.76;41.4;50668;2;United States;Pennsylvania;Venango;;Venango, Pennsylvania, United States;29/12/2020;43;1;Deaths;Total;Total;NYT
2962;US42127;County;840;USA;US;PA;US-PA;42127;;NA;NA;NA;-75.3;41.65;51361;2;United States;Pennsylvania;Wayne;;Wayne, Pennsylvania, United States;29/12/2020;18;1;Deaths;Total;Total;JHU
2963;US42127;County;840;USA;US;PA;US-PA;42127;;NA;NA;NA;-75.3;41.65;51361;2;United States;Pennsylvania;Wayne;;Wayne, Pennsylvania, United States;29/12/2020;18;1;Deaths;Total;Total;NYT
2964;US42129;County;840;USA;US;PA;US-PA;42129;;NA;NA;NA;-79.47;40.31;348899;2;United States;Pennsylvania;Westmoreland;;Westmoreland, Pennsylvania, United States;29/12/2020;394;7;Deaths;Total;Total;JHU
2965;US42129;County;840;USA;US;PA;US-PA;42129;;NA;NA;NA;-79.47;40.31;348899;2;United States;Pennsylvania;Westmoreland;;Westmoreland, Pennsylvania, United States;29/12/2020;394;7;Deaths;Total;Total;NYT
